,Unnamed: 0,state,startdate,enddate,pollster,grade,samplesize,rawpoll_clinton,rawpoll_trump,rawpoll_johnson,rawpoll_mcmullin,adjpoll_clinton,adjpoll_trump,adjpoll_johnson,adjpoll_mcmullin,pop_type__a,pop_type__lv,pop_type__rv,pop_type__v,poll_wt,duration
3508,3508,Georgia,2016-05-15,2016-05-15,Opinion Savvy/InsiderAdvantage,0.111111111,600.0,41.0,44.0,7.381739907,0.0,39.55149,44.49878,4.65976141,0.0,0,1,0,0,0.0,0
3509,3509,U.S.,2016-08-12,2016-08-18,CVOTER International,0.333333333,1000.0,49.16,45.92,7.381739907,0.0,47.44585,44.72758,4.65976141,0.0,0,1,0,0,5.96e-05,6
3510,3510,Arizona,2016-08-10,2016-08-16,Google Consumer Surveys,0.555555556,552.0,37.14,32.91,8.23,0.0,44.31186,43.24473,4.031124,0.0,0,1,0,0,0.0,6
3511,3511,U.S.,2016-08-21,2016-08-27,USC Dornsife/LA Times,0.333333333,2560.5,44.21,43.65,7.381739907,0.0,46.68726,42.37267,4.65976141,0.0,0,1,0,0,5.88e-05,6
3512,3512,Indiana,2016-08-10,2016-08-16,Google Consumer Surveys,0.555555556,618.0,31.62,35.74,10.97,0.0,38.63161,45.8054,6.771124,0.0,0,1,0,0,0.0,6
3513,3513,U.S.,2016-09-04,2016-09-06,The Times-Picayune/Lucid,0.333333333,1083.0,43.0,34.0,9.0,0.0,45.7936,39.8291,3.809779,0.0,0,1,0,0,5.87e-05,2
3514,3514,U.S.,2016-08-10,2016-08-16,Google Consumer Surveys,0.555555556,22166.0,36.72,31.76,8.59,0.0,43.83549,41.99998,4.391124,0.0,0,1,0,0,5.85e-05,6
3515,3515,U.S.,2016-08-01,2016-08-02,Rasmussen Reports/Pulse Opinion Research,0.333333333,1000.0,44.0,40.0,6.0,0.0,46.25752,44.82636,2.785319,0.0,0,1,0,0,5.77e-05,1
3516,3516,Michigan,2016-08-10,2016-08-16,Google Consumer Surveys,0.555555556,677.5,37.13,29.03,8.32,0.0,44.26981,39.31086,4.121124,0.0,0,1,0,0,5.77e-05,6
3517,3517,North Carolina,2016-08-10,2016-08-16,Google Consumer Surveys,0.555555556,738.0,33.51,35.36,6.71,0.0,40.43949,45.28739,2.511124,0.0,0,1,0,0,5.74e-05,6
3518,3518,U.S.,2016-07-17,2016-07-21,Ipsos,0.777777778,1290.0,40.0,35.9,7.6,0.0,43.31456,39.36701,4.873542,0.0,0,1,0,0,5.6e-05,4
3519,3519,U.S.,2016-07-16,2016-07-20,Ipsos,0.777777778,1226.0,40.5,36.1,7.1,0.0,43.57748,39.86209,4.383761,0.0,0,1,0,0,5.59e-05,4
3520,3520,U.S.,2016-08-11,2016-08-17,CVOTER International,0.333333333,1000.0,49.69,45.47,7.381739907,0.0,47.91375,44.34213,4.65976141,0.0,0,1,0,0,5.53e-05,6
3521,3521,New Jersey,2016-08-10,2016-08-16,Google Consumer Surveys,0.555555556,738.0,42.4,28.6,6.17,0.0,49.5886,38.96286,1.971124,0.0,0,1,0,0,5.52e-05,6
3522,3522,U.S.,2016-07-21,2016-07-22,Gravis Marketing,0.444444444,3443.0,49.0,51.0,7.381739907,0.0,50.71709,50.61368,4.65976141,0.0,0,0,1,0,5.52e-05,1
3523,3523,U.S.,2016-07-15,2016-07-19,Ipsos,0.777777778,1226.0,41.9,35.4,6.2,0.0,44.82736,39.3674,3.494904,0.0,0,1,0,0,5.51e-05,4
3524,3524,Missouri,2016-08-10,2016-08-16,Google Consumer Surveys,0.555555556,552.0,38.89,28.71,10.27,0.0,45.93128,38.82528,6.071125,0.0,0,1,0,0,5.41e-05,6
3525,3525,U.S.,2016-08-10,2016-08-16,CVOTER International,0.333333333,1083.0,50.84,44.28,7.381739907,0.0,49.0284,43.20337,4.65976141,0.0,0,1,0,0,5.34e-05,6
3526,3526,U.S.,2016-08-27,2016-08-29,YouGov,0.555555556,1116.0,42.0,37.0,7.0,0.0,46.65582,42.8404,3.445627,0.0,0,0,1,0,5.32e-05,2
3527,3527,U.S.,2016-08-20,2016-08-26,USC Dornsife/LA Times,0.333333333,2433.5,44.6,43.26,7.381739907,0.0,47.05222,42.03176,4.65976141,0.0,0,1,0,0,5.29e-05,6
3528,3528,U.S.,2016-07-18,2016-07-19,Rasmussen Reports/Pulse Opinion Research,0.333333333,1000.0,42.0,43.0,7.381739907,0.0,43.03873,44.87021,4.65976141,0.0,0,1,0,0,5.08e-05,1
3529,3529,U.S.,2016-07-14,2016-07-18,Ipsos,0.777777778,1192.0,41.6,33.8,7.2,0.0,44.54571,37.79976,4.50427,0.0,0,1,0,0,5.08e-05,4
3530,3530,U.S.,2016-08-28,2016-08-30,The Times-Picayune/Lucid,0.333333333,1415.0,41.0,36.0,9.0,0.0,43.83767,42.08171,3.748672,0.0,0,1,0,0,4.97e-05,2
3531,3531,U.S.,2016-08-19,2016-08-25,USC Dornsife/LA Times,0.333333333,2433.5,43.6,44.28,7.381739907,0.0,46.01022,43.10868,4.65976141,0.0,0,1,0,0,4.89e-05,6
3532,3532,U.S.,2016-07-13,2016-07-17,Ipsos,0.777777778,1192.0,43.6,33.1,7.6,0.0,46.55398,37.1145,4.91402,0.0,0,1,0,0,4.8e-05,4
3533,3533,Pennsylvania,2016-08-10,2016-08-16,Google Consumer Surveys,0.555555556,875.0,40.37,30.59,7.36,0.0,47.3808,40.65405,3.161124,0.0,0,1,0,0,4.8e-05,6
3534,3534,U.S.,2016-09-12,2016-09-18,SurveyMonkey,0.111111111,13414.0,45.0,40.0,10.0,0.0,45.90134,42.40327,4.026742,0.0,0,1,0,0,4.76e-05,6
3535,3535,Wisconsin,2016-03-28,2016-03-30,Gravis Marketing,0.444444444,1463.0,49.0,41.0,10.0,0.0,50.15385,45.15261,5.289211,0.0,0,0,1,0,4.75e-05,2
3536,3536,U.S.,2016-07-12,2016-07-16,Ipsos,0.777777778,1226.0,43.5,33.2,7.0,0.0,46.45887,37.22663,4.322149,0.0,0,1,0,0,4.73e-05,4
3537,3537,U.S.,2016-08-29,2016-08-31,The Times-Picayune/Lucid,0.333333333,1251.0,42.0,35.0,10.0,0.0,44.84468,41.04892,4.740419,0.0,0,1,0,0,4.7e-05,2
3538,3538,U.S.,2016-08-09,2016-08-15,CVOTER International,0.333333333,1041.0,50.67,44.19,7.381739907,0.0,48.83679,43.14995,4.65976141,0.0,0,1,0,0,4.7e-05,6
3539,3539,U.S.,2016-07-11,2016-07-15,Ipsos,0.777777778,1251.0,43.9,31.7,7.4,0.0,46.86956,35.74176,4.728487,0.0,0,1,0,0,4.57e-05,4
3540,3540,Wisconsin,2016-08-10,2016-08-16,Google Consumer Surveys,0.555555556,649.0,44.14,24.51,7.63,0.0,51.3545,34.9164,3.431124,0.0,0,1,0,0,4.56e-05,6
3541,3541,U.S.,2016-08-18,2016-08-24,USC Dornsife/LA Times,0.333333333,2433.5,44.28,44.03,7.381739907,0.0,46.65049,42.9332,4.65976141,0.0,0,1,0,0,4.5e-05,6
3542,3542,U.S.,2016-08-21,2016-08-23,The Times-Picayune/Lucid,0.333333333,2183.0,43.0,36.0,8.0,0.0,45.76078,42.3049,2.7598,0.0,0,1,0,0,4.41e-05,2
3543,3543,Ohio,2016-08-10,2016-08-16,Google Consumer Surveys,0.555555556,802.0,29.53,33.7,8.2,0.0,36.64104,43.93251,4.001124,0.0,0,1,0,0,4.26e-05,6
3544,3544,U.S.,2016-07-10,2016-07-14,Ipsos,0.777777778,1251.0,44.7,30.8,7.3,0.0,47.68214,34.8558,4.629971,0.0,0,1,0,0,4.25e-05,4
3545,3545,U.S.,2016-07-26,2016-07-27,Rasmussen Reports/Pulse Opinion Research,0.333333333,1000.0,43.0,42.0,7.381739907,0.0,44.74207,42.78188,4.65976141,0.0,0,1,0,0,4.21e-05,1
3546,3546,U.S.,2016-07-29,2016-07-30,Morning Consult,0.333333333,1949.0,41.0,36.0,11.0,0.0,45.77397,43.74693,5.622286,0.0,0,0,1,0,4.18e-05,1
3547,3547,U.S.,2016-08-17,2016-08-23,USC Dornsife/LA Times,0.333333333,2362.0,45.28,43.22,7.381739907,0.0,47.59229,42.20486,4.65976141,0.0,0,1,0,0,4.09e-05,6
3548,3548,U.S.,2016-08-29,2016-09-04,SurveyMonkey,0.111111111,32225.5,41.0,37.0,12.0,0.0,43.43152,42.04099,4.978575,0.0,0,0,1,0,4.04e-05,6
3549,3549,U.S.,2016-08-08,2016-08-14,CVOTER International,0.333333333,956.0,50.45,44.65,7.381739907,0.0,48.59928,43.63733,4.65976141,0.0,0,1,0,0,4.03e-05,6
3550,3550,U.S.,2016-04-22,2016-04-28,IBD/TIPP,0.777777778,802.0,47.0,40.0,7.381739907,0.0,49.04856,43.24125,4.65976141,0.0,0,0,1,0,4.03e-05,6
3551,3551,U.S.,2016-07-09,2016-07-13,Ipsos,0.777777778,1226.0,45.1,31.2,7.1,0.0,48.09578,35.26984,4.431032,0.0,0,1,0,0,3.97e-05,4
3552,3552,Texas,2016-08-10,2016-08-16,Google Consumer Surveys,0.555555556,1083.0,31.11,40.53,7.77,0.0,38.15042,50.64382,3.571124,0.0,0,1,0,0,3.81e-05,6
3553,3553,U.S.,2016-07-08,2016-07-12,Ipsos,0.777777778,1251.0,44.1,32.4,6.1,0.0,47.09819,36.48154,3.434416,0.0,0,1,0,0,3.8e-05,4
3554,3554,U.S.,2016-08-16,2016-08-22,USC Dornsife/LA Times,0.333333333,2433.5,44.21,44.05,7.381739907,0.0,46.45874,43.12937,4.65976141,0.0,0,1,0,0,3.79e-05,6
3555,3555,U.S.,2016-08-22,2016-08-24,The Times-Picayune/Lucid,0.333333333,1696.5,41.0,37.0,8.0,0.0,43.78916,43.26076,2.756559,0.0,0,1,0,0,3.71e-05,2
3556,3556,U.S.,2016-07-12,2016-07-13,Rasmussen Reports/Pulse Opinion Research,0.333333333,1000.0,37.0,44.0,7.381739907,0.0,38.17204,46.03148,4.65976141,0.0,0,1,0,0,3.66e-05,1
3557,3557,Illinois,2016-08-10,2016-08-16,Google Consumer Surveys,0.555555556,1000.0,37.04,26.64,9.83,0.0,44.12534,36.82932,5.631124,0.0,0,1,0,0,0.0,6
3558,3558,U.S.,2016-08-07,2016-08-13,CVOTER International,0.333333333,956.0,49.01,45.51,7.381739907,0.0,47.14539,44.5196,4.65976141,0.0,0,1,0,0,3.66e-05,6
3559,3559,New York,2016-08-10,2016-08-16,Google Consumer Surveys,0.555555556,1000.0,41.23,26.04,6.19,0.0,48.37545,36.33034,1.991124,0.0,0,1,0,0,3.63e-05,6
3560,3560,U.S.,2016-08-19,2016-08-23,YouGov,0.555555556,1083.0,42.0,38.0,6.0,0.0,46.53135,44.12333,2.465292,0.0,0,0,1,0,3.62e-05,4
3561,3561,North Carolina,2016-04-23,2016-04-25,"National Research, Inc.",0.666666667,600.0,49.0,40.0,8.0,0.0,51.04456,44.73597,3.816702,0.0,0,1,0,0,3.62e-05,2
3562,3562,U.S.,2016-08-06,2016-08-12,CVOTER International,0.333333333,1041.0,49.52,45.14,7.381739907,0.0,47.64808,44.16693,4.65976141,0.0,0,1,0,0,3.56e-05,6
3563,3563,U.S.,2016-07-22,2016-07-24,Morning Consult,0.333333333,2508.5,36.0,40.0,10.0,0.0,42.98697,45.80504,4.662643,0.0,0,0,1,0,3.53e-05,2
3564,3564,U.S.,2016-07-07,2016-07-11,Ipsos,0.777777778,1226.0,45.4,32.8,5.0,0.0,48.38591,36.89044,2.338686,0.0,0,1,0,0,3.52e-05,4
3565,3565,U.S.,2016-07-14,2016-07-16,Morning Consult,0.333333333,2001.0,38.0,35.0,11.0,0.0,43.60815,42.5817,5.694089,0.0,0,0,1,0,3.49e-05,2
3566,3566,U.S.,2016-08-20,2016-08-22,The Times-Picayune/Lucid,0.333333333,1799.0,42.0,36.0,7.0,0.0,44.71769,42.37763,1.764327,0.0,0,1,0,0,3.43e-05,2
3567,3567,U.S.,2016-08-05,2016-08-11,CVOTER International,0.333333333,1116.0,49.84,45.07,7.381739907,0.0,47.96344,44.1198,4.65976141,0.0,0,1,0,0,3.41e-05,6
3568,3568,Florida,2016-08-10,2016-08-16,Google Consumer Surveys,0.555555556,1327.0,34.48,38.4,7.23,0.0,41.57251,48.60138,3.031124,0.0,0,1,0,0,0.0,6
3569,3569,U.S.,2016-08-15,2016-08-21,USC Dornsife/LA Times,0.333333333,2362.0,43.55,44.56,7.381739907,0.0,45.71915,43.7494,4.65976141,0.0,0,1,0,0,3.39e-05,6
3570,3570,U.S.,2016-07-06,2016-07-10,Ipsos,0.777777778,1226.0,44.3,35.1,4.3,0.0,47.25977,39.20079,1.646605,0.0,0,1,0,0,3.33e-05,4
3571,3571,West Virginia,2016-02-21,2016-02-22,Orion Strategies,0.444444444,309.0,24.0,61.0,7.381739907,0.0,23.76412,61.23125,4.65976141,0.0,0,1,0,0,3.29e-05,1
3572,3572,U.S.,2016-07-05,2016-07-09,Ipsos,0.777777778,1290.0,44.0,34.8,4.3,0.0,46.94283,38.90897,1.660322,0.0,0,1,0,0,3.27e-05,4
3573,3573,U.S.,2016-09-05,2016-09-11,SurveyMonkey,0.111111111,16220.0,42.0,40.0,11.0,0.0,44.34309,44.7639,4.120606,0.0,0,0,1,0,3.23e-05,6
3574,3574,Missouri,2016-03-03,2016-03-10,Fort Hays State University,0.111111111,465.0,38.0,43.0,7.381739907,0.0,37.97608,46.21029,4.65976141,0.0,1,0,0,0,3.21e-05,7
3575,3575,U.S.,2016-07-04,2016-07-08,Ipsos,0.777777778,1327.0,44.4,34.7,4.4,0.0,47.33111,38.80427,1.762224,0.0,0,1,0,0,3.17e-05,4
3576,3576,U.S.,2016-08-14,2016-08-20,USC Dornsife/LA Times,0.333333333,2362.0,43.01,44.96,7.381739907,0.0,45.09164,44.25996,4.65976141,0.0,0,1,0,0,3.14e-05,6
3577,3577,U.S.,2016-08-19,2016-08-21,The Times-Picayune/Lucid,0.333333333,1799.0,44.0,35.0,7.0,0.0,46.64199,41.47187,1.776087,0.0,0,1,0,0,3.13e-05,2
3578,3578,U.S.,2016-04-10,2016-04-14,NBC News/Wall Street Journal,0.777777778,1000.0,50.0,39.0,7.381739907,0.0,49.2582,43.43689,4.65976141,0.0,0,0,1,0,3.13e-05,4
3579,3579,California,2016-08-10,2016-08-16,Google Consumer Surveys,0.555555556,1645.0,43.63,25.43,8.79,0.0,50.77967,35.72745,4.591124,0.0,0,1,0,0,0.0,6
3580,3580,U.S.,2016-09-15,2016-09-16,Google Consumer Surveys,0.555555556,915.0,32.8,34.8,8.1,0.0,40.3958,43.3708,4.167022,0.0,0,1,0,0,3.1e-05,1
3581,3581,U.S.,2016-07-03,2016-07-07,Ipsos,0.777777778,1327.0,44.8,34.2,4.5,0.0,47.71629,38.30355,1.861174,0.0,0,1,0,0,3e-05,4
3582,3582,Wisconsin,2016-03-20,2016-03-22,Emerson College,0.555555556,915.0,47.0,38.0,7.381739907,0.0,45.03646,37.52073,4.65976141,0.0,0,1,0,0,3e-05,2
3583,3583,U.S.,2016-08-04,2016-08-10,CVOTER International,0.333333333,1083.0,49.45,45.15,7.381739907,0.0,47.57246,44.21381,4.65976141,0.0,0,1,0,0,3e-05,6
3584,3584,U.S.,2016-08-13,2016-08-19,USC Dornsife/LA Times,0.333333333,2433.5,43.58,44.19,7.381739907,0.0,45.57979,43.58022,4.65976141,0.0,0,1,0,0,2.96e-05,6
3585,3585,California,2016-03-16,2016-03-23,Greenberg Quinlan Rosner/American Viewpoint,0.666666667,1192.0,57.0,30.0,7.381739907,0.0,55.31086,31.70471,4.65976141,0.0,0,1,0,0,0.0,7
3586,3586,U.S.,2016-07-01,2016-07-05,Ipsos,0.777777778,1463.0,44.3,33.1,6.2,0.0,47.18155,37.21085,3.560534,0.0,0,1,0,0,2.95e-05,4
3587,3587,U.S.,2016-07-02,2016-07-06,Ipsos,0.777777778,1290.0,43.3,34.7,5.7,0.0,46.20069,38.80982,3.062247,0.0,0,1,0,0,2.81e-05,4
3588,3588,Idaho,2016-04-08,2016-04-19,Dan Jones & Associates,0.333333333,600.0,32.0,49.0,7.381739907,0.0,30.50418,52.81624,4.65976141,0.0,1,0,0,0,0.0,11
3589,3589,Pennsylvania,2016-03-01,2016-03-11,Mercyhurst University,0.333333333,434.0,43.0,35.0,7.381739907,0.0,43.40642,38.73822,4.65976141,0.0,0,0,1,0,2.76e-05,10
3590,3590,U.S.,2016-08-12,2016-08-18,USC Dornsife/LA Times,0.333333333,2508.5,44.55,43.37,7.381739907,0.0,46.48327,42.83993,4.65976141,0.0,0,1,0,0,2.72e-05,6
3591,3591,U.S.,2016-06-30,2016-07-04,Ipsos,0.777777778,1415.0,44.1,34.5,6.2,0.0,46.96316,38.61547,3.556802,0.0,0,1,0,0,2.69e-05,4
3592,3592,Pennsylvania,2016-03-14,2016-03-20,Franklin & Marshall College,0.666666667,837.0,46.0,33.0,7.381739907,0.0,44.89074,37.7254,4.65976141,0.0,0,0,1,0,2.57e-05,6
3593,3593,U.S.,2016-08-03,2016-08-09,CVOTER International,0.333333333,1000.0,48.1,45.9,7.381739907,0.0,46.22424,44.9713,4.65976141,0.0,0,1,0,0,2.52e-05,6
3594,3594,U.S.,2016-08-11,2016-08-17,USC Dornsife/LA Times,0.333333333,2508.5,44.01,43.44,7.381739907,0.0,45.88116,42.97448,4.65976141,0.0,0,1,0,0,2.49e-05,6
3595,3595,U.S.,2016-07-08,2016-07-10,Morning Consult,0.333333333,2001.0,39.0,37.0,12.0,0.0,44.63876,44.65896,6.718755,0.0,0,0,1,0,2.45e-05,2
3596,3596,U.S.,2016-06-29,2016-07-03,Ipsos,0.777777778,1367.0,43.6,35.0,6.0,0.0,46.4485,39.1231,3.35553,0.0,0,1,0,0,2.44e-05,4
3597,3597,Ohio,2016-03-02,2016-03-06,CNN/Opinion Research Corp.,0.777777778,875.0,50.0,43.0,7.381739907,0.0,48.27945,43.71303,4.65976141,0.0,0,0,1,0,2.43e-05,4
3598,3598,U.S.,2016-07-05,2016-07-05,Rasmussen Reports/Pulse Opinion Research,0.333333333,1000.0,38.0,40.0,9.0,0.0,41.45031,44.4248,5.934943,0.0,0,1,0,0,2.39e-05,0
3599,3599,U.S.,2016-08-14,2016-08-16,YouGov,0.555555556,1083.0,41.0,35.0,7.0,0.0,45.01497,41.71733,3.525261,0.0,0,0,1,0,2.35e-05,2
3600,3600,U.S.,2016-07-29,2016-08-04,CVOTER International,0.333333333,1463.0,50.0,43.9,7.381739907,0.0,48.30098,42.78959,4.65976141,0.0,0,1,0,0,2.33e-05,6
3601,3601,U.S.,2016-08-10,2016-08-16,USC Dornsife/LA Times,0.333333333,2560.5,44.19,43.21,7.381739907,0.0,46.02582,42.79572,4.65976141,0.0,0,1,0,0,2.31e-05,6
3602,3602,U.S.,2016-06-28,2016-07-02,Ipsos,0.777777778,1367.0,43.9,34.4,6.3,0.0,46.73161,38.52671,3.653398,0.0,0,1,0,0,2.3e-05,4
3603,3603,U.S.,2016-08-02,2016-08-08,CVOTER International,0.333333333,1000.0,48.5,45.0,7.381739907,0.0,46.61705,44.06564,4.65976141,0.0,0,1,0,0,2.26e-05,6
3604,3604,U.S.,2016-06-24,2016-06-27,Morning Consult,0.333333333,4002.0,39.0,36.0,11.0,0.0,44.43457,43.70688,5.707671,0.0,0,0,1,0,2.25e-05,3
3605,3605,U.S.,2016-06-27,2016-07-01,Ipsos,0.777777778,1327.0,43.4,34.2,5.8,0.0,46.21773,38.33128,3.149033,0.0,0,1,0,0,2.16e-05,4
3606,3606,U.S.,2016-03-17,2016-03-23,McLaughlin & Associates,0.111111111,1000.0,48.0,41.0,7.381739907,0.0,45.74133,41.51144,4.65976141,0.0,0,1,0,0,2.14e-05,6
3607,3607,U.S.,2016-08-18,2016-08-20,The Times-Picayune/Lucid,0.333333333,1367.0,42.0,36.0,7.0,0.0,44.55807,42.57498,1.787134,0.0,0,1,0,0,2.13e-05,2
3608,3608,U.S.,2016-08-09,2016-08-15,USC Dornsife/LA Times,0.333333333,2560.5,45.52,42.11,7.381739907,0.0,47.33421,41.7323,4.65976141,0.0,0,1,0,0,2.08e-05,6
3609,3609,U.S.,2016-04-11,2016-04-13,Fox News/Anderson Robbins Research/Shaw & Company Research,0.888888889,1041.0,48.0,41.0,7.381739907,0.0,48.77663,44.65984,4.65976141,0.0,0,0,1,0,2.06e-05,2
3610,3610,Pennsylvania,2016-03-01,2016-03-02,Harper Polling,0.444444444,649.0,45.0,40.0,7.381739907,0.0,42.57873,40.72413,4.65976141,0.0,0,1,0,0,2.06e-05,1
3611,3611,U.S.,2016-08-15,2016-08-17,The Times-Picayune/Lucid,0.333333333,1696.5,43.0,37.0,8.0,0.0,45.2696,43.90209,2.811566,0.0,0,1,0,0,2.03e-05,2
3612,3612,U.S.,2016-08-01,2016-08-07,CVOTER International,0.333333333,956.0,49.1,44.3,7.381739907,0.0,47.21639,43.35097,4.65976141,0.0,0,1,0,0,1.98e-05,6
3613,3613,U.S.,2016-08-17,2016-08-19,The Times-Picayune/Lucid,0.333333333,1367.0,44.0,35.0,8.0,0.0,46.47005,41.6848,2.798181,0.0,0,1,0,0,1.94e-05,2
3614,3614,U.S.,2016-07-31,2016-08-06,CVOTER International,0.333333333,1041.0,50.4,43.1,7.381739907,0.0,48.53662,42.12044,4.65976141,0.0,0,1,0,0,1.94e-05,6
3615,3615,U.S.,2016-04-08,2016-04-12,CBS News/New York Times,0.777777778,1083.0,50.0,40.0,7.381739907,0.0,49.73274,43.58439,4.65976141,0.0,0,0,1,0,1.94e-05,4
3616,3616,U.S.,2016-06-27,2016-06-28,Gravis Marketing,0.444444444,2183.0,50.0,48.0,7.381739907,0.0,50.38627,49.37564,4.65976141,0.0,0,0,1,0,1.9e-05,1
3617,3617,U.S.,2016-08-22,2016-08-28,SurveyMonkey,0.111111111,24210.0,41.0,37.0,11.0,0.0,43.3989,42.25061,3.98172,0.0,0,0,1,0,1.88e-05,6
3618,3618,U.S.,2016-08-08,2016-08-14,USC Dornsife/LA Times,0.333333333,2508.5,45.63,42.03,7.381739907,0.0,47.4267,41.67968,4.65976141,0.0,0,1,0,0,1.87e-05,6
3619,3619,U.S.,2016-08-14,2016-08-16,The Times-Picayune/Lucid,0.333333333,1696.5,45.0,35.0,8.0,0.0,47.18385,41.98909,2.824297,0.0,0,1,0,0,1.85e-05,2
3620,3620,U.S.,2016-08-16,2016-08-18,The Times-Picayune/Lucid,0.333333333,1367.0,44.0,36.0,8.0,0.0,46.37175,42.79751,2.807163,0.0,0,1,0,0,1.78e-05,2
3621,3621,U.S.,2016-07-30,2016-08-05,CVOTER International,0.333333333,1041.0,49.8,43.7,7.381739907,0.0,47.98666,42.66619,4.65976141,0.0,0,1,0,0,1.78e-05,6
3622,3622,U.S.,2016-06-26,2016-06-30,Ipsos,0.777777778,1157.5,44.6,33.0,5.2,0.0,47.40336,37.13381,2.542968,0.0,0,1,0,0,1.77e-05,4
3623,3623,Virginia,2016-03-23,2016-04-03,Christopher Newport University,0.444444444,1116.0,44.0,35.0,7.381739907,0.0,44.04663,37.0409,4.65976141,0.0,0,1,0,0,1.75e-05,11
3624,3624,California,2016-06-09,2016-06-10,SurveyMonkey,0.111111111,1251.0,54.0,28.0,5.0,0.0,55.22292,31.63711,-0.9642972,0.0,0,1,0,0,0.0,1
3625,3625,U.S.,2016-06-28,2016-06-29,Rasmussen Reports/Pulse Opinion Research,0.333333333,1000.0,39.0,43.0,7.381739907,0.0,40.03965,45.14043,4.65976141,0.0,0,1,0,0,1.71e-05,1
3626,3626,U.S.,2016-08-06,2016-08-08,The Times-Picayune/Lucid,0.333333333,3443.0,48.0,34.0,6.0,0.0,49.99286,41.15829,1.015567,0.0,0,1,0,0,1.7e-05,2
3627,3627,U.S.,2016-08-13,2016-08-15,The Times-Picayune/Lucid,0.333333333,1696.5,45.0,36.0,7.0,0.0,47.11826,43.04881,1.841201,0.0,0,1,0,0,1.69e-05,2
3628,3628,U.S.,2016-03-17,2016-03-24,Greenberg Quinlan Rosner (Democracy Corps),0.444444444,915.0,53.0,40.0,7.381739907,0.0,49.91133,41.74567,4.65976141,0.0,0,1,0,0,1.67e-05,7
3629,3629,U.S.,2016-06-30,2016-07-04,Morning Consult,0.333333333,2001.0,38.0,37.0,11.0,0.0,43.516,44.68399,5.736871,0.0,0,0,1,0,1.65e-05,4
3630,3630,New York,2016-03-14,2016-03-16,Emerson College,0.555555556,778.0,55.0,36.0,7.381739907,0.0,53.38388,35.71469,4.65976141,0.0,0,1,0,0,1.64e-05,2
3631,3631,U.S.,2016-06-25,2016-06-29,Ipsos,0.777777778,1116.0,44.5,33.0,5.5,0.0,47.29305,37.13445,2.835812,0.0,0,1,0,0,1.63e-05,4
3632,3632,Florida,2016-03-02,2016-03-06,CNN/Opinion Research Corp.,0.777777778,837.0,50.0,43.0,7.381739907,0.0,49.09579,44.506,4.65976141,0.0,0,0,1,0,0.0,4
3633,3633,U.S.,2016-02-11,2016-02-16,Robert Morris University,0.333333333,1000.0,46.9,38.0,7.381739907,0.0,46.69629,41.62128,4.65976141,0.0,1,0,0,0,1.6e-05,5
3634,3634,U.S.,2016-08-07,2016-08-13,USC Dornsife/LA Times,0.333333333,2309.0,46.33,41.55,7.381739907,0.0,48.11282,41.22195,4.65976141,0.0,0,1,0,0,1.57e-05,6
3635,3635,U.S.,2016-06-24,2016-06-28,Ipsos,0.777777778,1157.5,44.7,33.3,5.3,0.0,47.48173,37.43836,2.627603,0.0,0,1,0,0,1.56e-05,4
3636,3636,U.S.,2016-07-28,2016-08-03,CVOTER International,0.333333333,1000.0,49.6,43.8,7.381739907,0.0,48.05591,42.58257,4.65976141,0.0,0,1,0,0,1.52e-05,6
3637,3637,U.S.,2016-08-05,2016-08-07,The Times-Picayune/Lucid,0.333333333,3443.0,48.0,35.0,7.0,0.0,49.98517,42.16043,2.040707,0.0,0,1,0,0,1.5e-05,2
3638,3638,U.S.,2016-07-26,2016-08-01,CVOTER International,0.333333333,1000.0,48.4,46.3,7.381739907,0.0,47.38882,44.6066,4.65976141,0.0,0,1,0,0,1.5e-05,6
3639,3639,U.S.,2016-07-09,2016-07-15,CVOTER International,0.333333333,1572.0,44.2,39.7,7.381739907,0.0,43.685,38.28814,4.65976141,0.0,0,1,0,0,1.5e-05,6
3640,3640,Colorado,2016-02-26,2016-02-29,"Keating Research, Inc.",0.555555556,465.0,49.0,39.0,7.381739907,0.0,45.69468,40.62815,4.65976141,0.0,0,1,0,0,0.0,3
3641,3641,Pennsylvania,2016-02-11,2016-02-16,Robert Morris University,0.333333333,500.0,43.4,44.3,7.381739907,0.0,43.28155,47.89703,4.65976141,0.0,1,0,0,0,1.48e-05,5
3642,3642,U.S.,2016-07-08,2016-07-14,CVOTER International,0.333333333,1645.0,43.5,42.1,7.381739907,0.0,42.99938,40.7029,4.65976141,0.0,0,1,0,0,1.47e-05,6
3643,3643,U.S.,2016-06-23,2016-06-27,Ipsos,0.777777778,1116.0,44.5,32.8,5.1,0.0,47.28238,36.94547,2.416333,0.0,0,1,0,0,1.45e-05,4
3644,3644,U.S.,2016-06-22,2016-06-26,Ipsos,0.777777778,1157.5,44.3,33.4,5.8,0.0,47.07245,37.54611,3.10449,0.0,0,1,0,0,1.4e-05,4
3645,3645,U.S.,2016-07-27,2016-08-02,CVOTER International,0.333333333,915.0,49.4,45.5,7.381739907,0.0,48.05306,44.10465,4.65976141,0.0,0,1,0,0,1.38e-05,6
3646,3646,U.S.,2016-08-06,2016-08-12,USC Dornsife/LA Times,0.333333333,2239.5,45.71,42.24,7.381739907,0.0,47.4855,41.92928,4.65976141,0.0,0,1,0,0,1.37e-05,6
