,state,startdate,enddate,pollster,grade,samplesize,rawpoll_clinton,rawpoll_trump,rawpoll_johnson,rawpoll_mcmullin,adjpoll_clinton,adjpoll_trump,adjpoll_johnson,adjpoll_mcmullin,pop_type__a,pop_type__lv,pop_type__rv,pop_type__v,poll_wt,duration
3307,U.S.,2016-09-07,2016-09-13,USC Dornsife/LA Times,0.333333333,2560.5,41.99,46.68,7.381739907,0,44.43349,44.81563,4.65976141,0,0,1,0,0,0.0001943,6
3308,Mississippi,2016-08-10,2016-08-16,Google Consumer Surveys,0.555555556,286,17.52,52.99,7.26,0,24.23852,62.56281,3.061124,0,0,1,0,0,0.0001942,6
3309,North Carolina,2016-08-24,2016-08-30,Google Consumer Surveys,0.555555556,778,33.74,37.33,9.6,0,41.36493,46.35735,5.280686,0,0,1,0,0,0.0001927,6
3310,U.S.,2016-09-17,2016-09-19,The Times-Picayune/Lucid,0.333333333,1367,42,40,7,0,44.54617,45.334,2.193349,0,0,1,0,0,0.0001922,2
3311,Minnesota,2016-08-24,2016-08-30,Google Consumer Surveys,0.555555556,525,38.29,24.77,9.46,0,46.23587,34.2609,5.140686,0,0,1,0,0,0.0001919,6
3312,Pennsylvania,2016-08-19,2016-08-25,Ipsos,0.777777778,341,49.83,43.29,7.381739907,0,49.79755,44.574,4.65976141,0,0,1,0,0,0.0001897,6
3313,Tennessee,2016-08-17,2016-08-23,Google Consumer Surveys,0.555555556,525,25.93,46.25,7.62,0,33.48149,55.80713,3.331923,0,0,1,0,0,0.0001897,6
3314,U.S.,2016-09-06,2016-09-12,USC Dornsife/LA Times,0.333333333,2675.5,42.76,45.83,7.381739907,0,45.21198,44.00796,4.65976141,0,0,1,0,0,0.0001888,6
3315,New York,2016-08-31,2016-09-06,Google Consumer Surveys,0.555555556,1041,37.34,28.83,7.16,0,45.19407,37.95734,2.873565,0,0,1,0,0,0.0001886,6
3316,Colorado,2016-08-24,2016-08-30,Google Consumer Surveys,0.555555556,552,38.94,23.91,11.48,0,46.92247,33.45377,7.160685,0,0,1,0,0,0,6
3317,U.S.,2016-08-24,2016-08-30,Google Consumer Surveys,0.555555556,22166,35.95,32.68,8.69,0,43.77225,41.99235,4.370685,0,0,1,0,0,0.0001884,6
3318,Alabama,2016-08-17,2016-08-23,Google Consumer Surveys,0.555555556,403,17.97,56.78,5.5,0,25.24864,65.9123,1.211924,0,0,1,0,0,0,6
3319,Massachusetts,2016-08-05,2016-08-18,Ipsos,0.777777778,500,52.52,29.58,7.381739907,0,52.08775,32.19458,4.65976141,0,0,1,0,0,0.0001863,13
3320,U.S.,2016-08-09,2016-08-13,Ipsos,0.777777778,1116,41.7,35,8.1,0,43.47173,39.58154,5.071691,0,0,1,0,0,0.0001843,4
3321,Massachusetts,2016-08-17,2016-08-23,Google Consumer Surveys,0.555555556,500,50.66,22,7.53,0,58.8197,32.50415,3.241924,0,0,1,0,0,0.0001841,6
3322,Maryland,2016-08-17,2016-08-23,Google Consumer Surveys,0.555555556,434,44.15,25.86,8.62,0,51.67718,35.37929,4.331923,0,0,1,0,0,0.0001837,6
3323,Ohio,2016-08-19,2016-08-25,Ipsos,0.777777778,403,47.24,40.69,7.381739907,0,47.02561,41.84721,4.65976141,0,0,1,0,0,0.0001822,6
3324,U.S.,2016-08-24,2016-08-30,CVOTER International,0.333333333,1157.5,48.94,46.11,7.381739907,0,47.77109,44.04166,4.65976141,0,0,1,0,0,0.0001807,6
3325,Arizona,2016-08-12,2016-08-25,Ipsos,0.777777778,372.5,43.18,46.01,7.381739907,0,42.69217,47.4562,4.65976141,0,0,1,0,0,0,13
3326,U.S.,2016-09-22,2016-09-23,YouGov,0.555555556,1116,44,41,5,0,48.19099,45.98618,2.068352,0,0,0,1,0,0.0001798,1
3327,Connecticut,2016-07-29,2016-08-18,Ipsos,0.777777778,372.5,49.73,36.71,7.381739907,0,49.11869,38.95678,4.65976141,0,0,1,0,0,0,20
3328,U.S.,2016-09-16,2016-09-18,The Times-Picayune/Lucid,0.333333333,1367,42,39,8,0,44.56603,44.36451,3.155769,0,0,1,0,0,0.0001794,2
3329,U.S.,2016-09-13,2016-09-15,The Times-Picayune/Lucid,0.333333333,1696.5,43,36,8,0,45.63591,41.46239,3.094736,0,0,1,0,0,0.0001785,2
3330,U.S.,2016-09-15,2016-09-17,The Times-Picayune/Lucid,0.333333333,1463,42,38,8,0,44.59064,43.39063,3.131184,0,0,1,0,0,0.000178,2
3331,Arizona,2016-08-24,2016-08-30,Google Consumer Surveys,0.555555556,525,37.2,32.28,8.7,0,45.08205,41.67873,4.380685,0,0,1,0,0,0,6
3332,Missouri,2016-08-24,2016-08-30,Google Consumer Surveys,0.555555556,600,37.17,32.83,8.19,0,44.91353,42.02865,3.870685,0,0,1,0,0,0.0001759,6
3333,U.S.,2016-09-14,2016-09-16,The Times-Picayune/Lucid,0.333333333,1572,42,36,8,0,44.6183,41.41933,3.114267,0,0,1,0,0,0.0001756,2
3334,U.S.,2016-08-08,2016-08-12,Ipsos,0.777777778,1157.5,41.4,35.4,7.6,0,43.14952,39.99615,4.595017,0,0,1,0,0,0.0001717,4
3335,California,2016-08-19,2016-08-25,Ipsos,0.777777778,525,60.74,25.03,7.381739907,0,60.91536,26.59822,4.65976141,0,0,1,0,0,0,6
3336,U.S.,2016-09-05,2016-09-11,USC Dornsife/LA Times,0.333333333,2615,44.43,44.15,7.381739907,0,46.8893,42.37049,4.65976141,0,0,1,0,0,0.0001709,6
3337,Indiana,2016-08-24,2016-08-30,Google Consumer Surveys,0.555555556,600,34.59,30.45,8.61,0,42.30205,39.60318,4.290685,0,0,1,0,0,0,6
3338,U.S.,2016-08-23,2016-08-29,CVOTER International,0.333333333,1157.5,49.74,47.03,7.381739907,0,48.58226,45.00886,4.65976141,0,0,1,0,0,0.0001707,6
3339,U.S.,2016-08-09,2016-08-09,Gravis Marketing,0.444444444,2868,42,37,9,0,42.31508,39.08965,6.601825,0,0,1,0,0,0.0001703,0
3340,Florida,2016-08-31,2016-09-06,Google Consumer Surveys,0.555555556,1192,31.35,39.97,8.32,0,39.14791,49.02102,4.033565,0,0,1,0,0,0,6
3341,New Jersey,2016-08-24,2016-08-30,Google Consumer Surveys,0.555555556,738,37.83,29.03,7.69,0,45.72981,38.45437,3.370686,0,0,1,0,0,0.0001697,6
3342,U.S.,2016-05-15,2016-05-19,NBC News/Wall Street Journal,0.777777778,1000,46,43,7.381739907,0,46.64268,47.44946,4.65976141,0,0,0,1,0,0.0001695,4
3343,New York,2016-03-22,2016-03-29,Quinnipiac University,0.777777778,1645,53,33,7.381739907,0,53.30048,36.00313,4.65976141,0,0,0,1,0,0.0001694,7
3344,Oklahoma,2016-08-10,2016-08-16,Google Consumer Surveys,0.555555556,249,27.28,39.25,12.88,0,34.28552,49.30517,8.681124,0,0,1,0,0,0.0001679,6
3345,Washington,2016-08-05,2016-08-18,Ipsos,0.777777778,403,45.35,33.48,7.381739907,0,44.74105,35.71491,4.65976141,0,0,1,0,0,0.0001678,13
3346,Wisconsin,2016-08-05,2016-08-18,Ipsos,0.777777778,500,37.83,36.52,7.381739907,0,37.33986,38.79317,4.65976141,0,0,1,0,0,0.0001672,13
3347,North Carolina,2016-08-12,2016-08-25,Ipsos,0.777777778,403,48.12,44.26,7.381739907,0,47.88399,45.81453,4.65976141,0,0,1,0,0,0.0001668,13
3348,U.S.,2016-09-08,2016-09-10,The Times-Picayune/Lucid,0.333333333,2309,43,37,7,0,45.73183,42.65738,1.930082,0,0,1,0,0,0.0001658,2
3349,Massachusetts,2016-04-01,2016-04-10,Western New England University,0.777777778,500,62,26,7.381739907,0,59.86222,31.10835,4.65976141,0,0,0,1,0,0.0001652,9
3350,U.S.,2016-09-09,2016-09-11,The Times-Picayune/Lucid,0.333333333,2127,43,37,7,0,45.71721,42.60893,1.963037,0,0,1,0,0,0.0001647,2
3351,Kentucky,2016-07-29,2016-08-18,Ipsos,0.777777778,372.5,41.02,47.01,7.381739907,0,40.56845,49.22971,4.65976141,0,0,1,0,0,0,20
3352,Louisiana,2016-05-05,2016-05-06,JMC Enterprises,0.222222222,618,36,52,7.381739907,0,35.69645,53.81764,4.65976141,0,0,1,0,0,0,1
3353,Arkansas,2016-08-10,2016-08-16,Google Consumer Surveys,0.555555556,138.5,23.56,40.99,9.77,0,30.6061,51.11338,5.571125,0,0,1,0,0,0,6
3354,Montana,2016-08-10,2016-08-16,Google Consumer Surveys,0.555555556,101,30.27,33.17,8,0,37.56091,43.70481,3.801124,0,0,1,0,0,0.0001593,6
3355,U.S.,2016-09-12,2016-09-14,The Times-Picayune/Lucid,0.333333333,1611,44,36,7,0,46.65655,41.50687,2.065274,0,0,1,0,0,0.0001582,2
3356,U.S.,2016-09-04,2016-09-10,USC Dornsife/LA Times,0.333333333,2560.5,44.99,43.62,7.381739907,0,47.45848,41.87916,4.65976141,0,0,1,0,0,0.0001572,6
3357,U.S.,2016-08-22,2016-08-28,CVOTER International,0.333333333,1157.5,49.87,46.78,7.381739907,0,48.70794,44.79508,4.65976141,0,0,1,0,0,0.000156,6
3358,Iowa,2016-08-17,2016-08-23,Google Consumer Surveys,0.555555556,309,40.4,33.02,6.33,0,48.18221,42.93639,2.041924,0,0,1,0,0,0,6
3359,New Jersey,2016-04-01,2016-04-08,Rutgers University,0.444444444,738,50,36,7.381739907,0,49.05994,40.67533,4.65976141,0,0,0,1,0,0.0001537,7
3360,Pennsylvania,2016-08-24,2016-08-30,Google Consumer Surveys,0.555555556,875,36.18,35.21,8.12,0,43.8912,44.36195,3.800685,0,0,1,0,0,0.0001536,6
3361,Michigan,2016-08-24,2016-08-30,Google Consumer Surveys,0.555555556,600,34.69,30.08,9.75,0,42.53805,39.42962,5.430686,0,0,1,0,0,0.0001522,6
3362,California,2016-08-31,2016-09-06,Google Consumer Surveys,0.555555556,1463,43.85,27.51,7.93,0,51.70855,36.64343,3.643565,0,0,1,0,0,0,6
3363,U.S.,2016-09-10,2016-09-12,The Times-Picayune/Lucid,0.333333333,1799,44,36,7,0,46.69969,41.56672,1.992855,0,0,1,0,0,0.0001509,2
3364,Florida,2016-08-19,2016-08-25,Ipsos,0.777777778,677.5,49.05,41.88,7.381739907,0,49.64227,43.83369,4.65976141,0,0,1,0,0,0,6
3365,U.S.,2016-08-11,2016-08-14,Morning Consult,0.333333333,2001,39,33,9,0,43.45507,41.12439,3.310135,0,0,0,1,0,0.0001497,3
3366,Oregon,2016-08-17,2016-08-23,Google Consumer Surveys,0.555555556,372.5,37.86,25.34,8.79,0,45.67729,35.311,4.501924,0,0,1,0,0,0.0001496,6
3367,U.S.,2016-08-07,2016-08-11,Ipsos,0.777777778,1116,40.5,35.3,7.2,0,42.23378,39.90596,4.222812,0,0,1,0,0,0.0001488,4
3368,U.S.,2016-08-21,2016-08-27,CVOTER International,0.333333333,1157.5,49.91,46.9,7.381739907,0,48.73984,44.96032,4.65976141,0,0,1,0,0,0.0001473,6
3369,U.S.,2016-09-03,2016-09-09,USC Dornsife/LA Times,0.333333333,2560.5,44.83,43.82,7.381739907,0,47.30788,42.10927,4.65976141,0,0,1,0,0,0.0001465,6
3370,Louisiana,2016-08-10,2016-08-16,Google Consumer Surveys,0.555555556,286,27.03,46.2,7.4,0,33.86891,55.97514,3.201124,0,0,1,0,0,0,6
3371,U.S.,2016-09-11,2016-09-13,The Times-Picayune/Lucid,0.333333333,1611,44,36,8,0,46.681,41.53274,3.032302,0,0,1,0,0,0.0001457,2
3372,Michigan,2016-08-12,2016-08-25,Ipsos,0.777777778,552,43.25,43.78,7.381739907,0,42.56849,45.01354,4.65976141,0,0,1,0,0,0.0001455,13
3373,U.S.,2016-08-20,2016-08-26,CVOTER International,0.333333333,1226,48.48,48.62,7.381739907,0,47.28481,46.72941,4.65976141,0,0,1,0,0,0.0001436,6
3374,Florida,2016-08-12,2016-08-18,Ipsos,0.777777778,1226,48.52,41.41,7.381739907,0,48.63609,44.00318,4.65976141,0,0,1,0,0,0,6
3375,Nebraska,2016-08-10,2016-08-16,Google Consumer Surveys,0.555555556,174,32.71,30.16,8.92,0,39.88624,40.5021,4.721124,0,0,1,0,0,0.0001415,6
3376,U.S.,2016-09-18,2016-09-19,YouGov,0.555555556,1083,40,38,7,0,44.36078,43.02523,3.940205,0,0,0,1,0,0.0001412,1
3377,U.S.,2016-09-02,2016-09-08,USC Dornsife/LA Times,0.333333333,2675.5,44.46,44.33,7.381739907,0,46.94378,42.6497,4.65976141,0,0,1,0,0,0.000141,6
3378,Georgia,2016-08-17,2016-08-23,Google Consumer Surveys,0.555555556,649,27.58,44.61,8.54,0,34.90589,53.81587,4.251924,0,0,1,0,0,0,6
3379,Wisconsin,2016-08-24,2016-08-30,Google Consumer Surveys,0.555555556,649,39.85,27.23,9.12,0,47.77729,36.69407,4.800685,0,0,1,0,0,0.0001364,6
3380,U.S.,2016-09-07,2016-09-09,The Times-Picayune/Lucid,0.333333333,2052,43,38,8,0,45.74604,43.70681,2.896706,0,0,1,0,0,0.0001349,2
3381,Ohio,2016-08-24,2016-08-30,Google Consumer Surveys,0.555555556,837,28.93,34.5,9.55,0,36.74753,43.80553,5.230686,0,0,1,0,0,0.0001349,6
3382,U.S.,2016-08-06,2016-08-10,Ipsos,0.777777778,1116,39.9,35.2,7.3,0,41.61984,39.82081,4.354777,0,0,1,0,0,0.0001331,4
3383,Maryland,2016-07-29,2016-08-18,Ipsos,0.777777778,465,52.87,29.37,7.381739907,0,52.37947,31.52566,4.65976141,0,0,1,0,0,0.0001321,20
3384,U.S.,2016-09-01,2016-09-07,USC Dornsife/LA Times,0.333333333,2615,44.5,43.44,7.381739907,0,46.98955,41.79105,4.65976141,0,0,1,0,0,0.0001303,6
3385,U.S.,2016-08-19,2016-08-25,CVOTER International,0.333333333,1192,48.95,48.33,7.381739907,0,47.71281,46.49634,4.65976141,0,0,1,0,0,0.0001302,6
3386,Virginia,2016-08-17,2016-08-23,Google Consumer Surveys,0.555555556,600,36.24,28.95,11.18,0,43.77742,38.48523,6.891924,0,0,1,0,0,0.0001302,6
3387,Georgia,2016-08-05,2016-08-18,Ipsos,0.777777778,525,41.99,46.04,7.381739907,0,41.07937,47.62739,4.65976141,0,0,1,0,0,0,13
3388,U.S.,2016-08-05,2016-08-09,Ipsos,0.777777778,1157.5,41.5,33.4,7.7,0,43.21067,38.02843,4.780346,0,0,1,0,0,0.0001277,4
3389,U.S.,2016-05-06,2016-05-09,Public Policy Polling,0.666666667,1226,42,38,4,0,44.11058,42.54449,0.7285386,0,0,0,0,1,0.0001253,3
3390,Indiana,2016-04-18,2016-04-21,Public Opinion Strategies,0.555555556,500,39,47,7.381739907,0,35.84156,49.72917,4.65976141,0,0,1,0,0,0,3
3391,Oregon,2016-07-29,2016-08-18,Ipsos,0.777777778,434,43.38,39.05,7.381739907,0,42.56898,41.08276,4.65976141,0,0,1,0,0,0.0001243,20
3392,New Jersey,2016-08-05,2016-08-18,Ipsos,0.777777778,778,46.14,32.85,7.381739907,0,46.28984,35.74543,4.65976141,0,0,1,0,0,0.0001239,13
3393,Texas,2016-08-24,2016-08-30,Google Consumer Surveys,0.555555556,1116,34.09,37.44,7.83,0,41.83261,46.63732,3.510685,0,0,1,0,0,0.0001237,6
3394,Kentucky,2016-08-10,2016-08-16,Google Consumer Surveys,0.555555556,403,33.42,34.87,7.65,0,40.47583,45.00973,3.451124,0,0,1,0,0,0,6
3395,U.S.,2016-08-09,2016-08-10,Rasmussen Reports/Pulse Opinion Research,0.333333333,1000,43,40,8,0,45.27834,44.92262,4.568785,0,0,1,0,0,0.0001228,1
3396,Washington,2016-08-17,2016-08-23,Google Consumer Surveys,0.555555556,600,43.11,24.38,9.69,0,50.96132,34.40398,5.401923,0,0,1,0,0,0.0001227,6
3397,Kansas,2016-08-10,2016-08-16,Google Consumer Surveys,0.555555556,249,34.98,30.11,12.32,0,42.18482,40.50013,8.121124,0,0,1,0,0,0,6
3398,U.S.,2016-08-31,2016-09-06,USC Dornsife/LA Times,0.333333333,2615,44.13,43.76,7.381739907,0,46.62189,42.13914,4.65976141,0,0,1,0,0,0.0001217,6
3399,Arizona,2016-08-05,2016-08-18,Ipsos,0.777777778,434,39,47.03,7.381739907,0,38.16674,48.93088,4.65976141,0,0,1,0,0,0,13
3400,U.S.,2016-08-18,2016-08-24,CVOTER International,0.333333333,1192,47.73,48.52,7.381739907,0,46.45307,46.76085,4.65976141,0,0,1,0,0,0.0001209,6
3401,Minnesota,2016-08-17,2016-08-23,Google Consumer Surveys,0.555555556,525,36.85,24.96,9.04,0,44.59716,34.8218,4.751924,0,0,1,0,0,0.0001191,6
3402,Wisconsin,2016-03-30,2016-04-03,Emerson College,0.555555556,1192,47,37,7.381739907,0,45.21298,36.7019,4.65976141,0,0,1,0,0,0.0001185,4
3403,Virginia,2016-08-05,2016-08-18,Ipsos,0.777777778,649,45.18,39.02,7.381739907,0,44.57277,41.05002,4.65976141,0,0,1,0,0,0.0001185,13
3404,New Mexico,2016-08-10,2016-08-16,Google Consumer Surveys,0.555555556,174,37.35,25.97,20.47,0,44.56049,36.36966,16.27112,0,0,1,0,0,0.0001183,6
3405,New York,2016-08-24,2016-08-30,Google Consumer Surveys,0.555555556,1041,41.64,29.9,6.98,0,49.49403,39.25826,2.660686,0,0,1,0,0,0.0001175,6
3406,Florida,2016-08-24,2016-08-30,Google Consumer Surveys,0.555555556,1367,30.85,39.89,8.44,0,38.64788,49.16715,4.120685,0,0,1,0,0,0,6
3407,Connecticut,2016-08-10,2016-08-16,Google Consumer Surveys,0.555555556,309,41.81,26.61,9.18,0,49.12968,37.19317,4.981124,0,0,1,0,0,0,6
3408,North Carolina,2016-08-17,2016-08-23,Google Consumer Surveys,0.555555556,778,32.86,37.42,7.87,0,40.29264,46.79209,3.581923,0,0,1,0,0,0.0001152,6
3409,Illinois,2016-08-24,2016-08-30,Google Consumer Surveys,0.555555556,1041,34.63,28.61,9.38,0,42.42027,37.87616,5.060686,0,0,1,0,0,0,6
3410,U.S.,2016-08-04,2016-08-08,Ipsos,0.777777778,1157.5,40.5,34.3,7.7,0,42.20377,38.92978,4.805486,0,0,1,0,0,0.000114,4
3411,U.S.,2016-08-17,2016-08-23,Google Consumer Surveys,0.555555556,22166,35.34,33.27,8.74,0,42.96601,42.94317,4.451923,0,0,1,0,0,0.0001127,6
3412,U.S.,2016-08-17,2016-08-23,CVOTER International,0.333333333,1192,47.59,48.29,7.381739907,0,46.25488,46.61251,4.65976141,0,0,1,0,0,0.0001123,6
3413,Michigan,2016-03-01,2016-03-03,Marist College,0.888888889,2239.5,52,36,7.381739907,0,49.5239,39.11944,4.65976141,0,0,0,1,0,0.000112,2
3414,U.S.,2016-08-30,2016-09-05,USC Dornsife/LA Times,0.333333333,2615,43.55,44.34,7.381739907,0,46.0399,42.75024,4.65976141,0,0,1,0,0,0.000112,6
3415,Indiana,2016-08-17,2016-08-23,Google Consumer Surveys,0.555555556,618,31.81,35.98,9.81,0,39.32801,45.48502,5.521924,0,0,1,0,0,0,6
3416,U.S.,2016-06-02,2016-06-05,Zogby Interactive/JZ Analytics,0.111111111,837,40,34,6,0,43.09587,40.55701,3.372183,0,0,1,0,0,0.0001104,3
3417,U.S.,2016-08-29,2016-09-04,USC Dornsife/LA Times,0.333333333,2729,42.75,44.67,7.381739907,0,45.23908,43.10892,4.65976141,0,0,1,0,0,0.0001094,6
3418,U.S.,2016-09-06,2016-09-08,The Times-Picayune/Lucid,0.333333333,1799,42,36,8,0,44.76111,41.75138,2.874378,0,0,1,0,0,0.000109,2
3419,Arizona,2016-08-17,2016-08-23,Google Consumer Surveys,0.555555556,525,35.06,26.9,11.12,0,42.74462,36.66442,6.831923,0,0,1,0,0,0,6
3420,Colorado,2016-08-17,2016-08-23,Google Consumer Surveys,0.555555556,500,40.49,23.95,10.86,0,48.27303,33.86765,6.571923,0,0,1,0,0,0,6
3421,New Jersey,2016-08-17,2016-08-23,Google Consumer Surveys,0.555555556,778,37.78,31.6,7.53,0,45.48202,41.39152,3.241924,0,0,1,0,0,0.000107,6
3422,U.S.,2016-05-13,2016-05-17,CBS News/New York Times,0.777777778,1116,47,41,7.381739907,0,48.09343,44.60482,4.65976141,0,0,0,1,0,0.0001067,4
3423,South Carolina,2016-08-10,2016-08-16,Google Consumer Surveys,0.555555556,403,30.09,39.17,7.42,0,36.92584,48.93998,3.221124,0,0,1,0,0,0.000106,6
3424,U.S.,2016-08-16,2016-08-22,CVOTER International,0.333333333,1226,48.35,47.48,7.381739907,0,46.95132,45.89702,4.65976141,0,0,1,0,0,0.0001047,6
3425,U.S.,2016-09-10,2016-09-13,YouGov,0.555555556,1083,42,40,5,0,46.51212,45.26098,1.733266,0,0,0,1,0,0.0001039,3
3426,U.S.,2016-05-14,2016-05-17,Fox News/Anderson Robbins Research/Shaw & Company Research,0.888888889,1041,39,42,10,0,43.64083,48.19177,5.415954,0,0,0,1,0,0.0001031,3
3427,Michigan,2016-08-09,2016-08-10,Mitchell Research & Communications,0,1327,44,33,9,0,44.58085,36.74083,5.460193,0,0,1,0,0,0.0001028,1
3428,U.S.,2016-08-15,2016-08-15,Gravis Marketing,0.444444444,1157.5,46,42,8,0,47.78183,46.03122,4.779514,0,0,0,1,0,0.0001022,0
3429,Missouri,2016-08-17,2016-08-23,Google Consumer Surveys,0.555555556,552,35.53,34.72,8.7,0,43.07887,44.27306,4.411923,0,0,1,0,0,0.0001007,6
3430,North Carolina,2016-08-05,2016-08-18,Ipsos,0.777777778,434,47.24,45.25,7.381739907,0,46.6679,47.24619,4.65976141,0,0,1,0,0,0.0001001,13
3431,California,2016-08-24,2016-08-30,Google Consumer Surveys,0.555555556,1572,43.75,26.11,8.24,0,51.60852,35.47474,3.920685,0,0,1,0,0,0,6
3432,U.S.,2016-08-03,2016-08-07,Ipsos,0.777777778,1116,40.8,33.4,8.7,0,42.48642,38.01765,5.83211,0,0,1,0,0,0.0000999,4
3433,U.S.,2016-08-15,2016-08-21,CVOTER International,0.333333333,1251,47.98,47.24,7.381739907,0,46.50173,45.76705,4.65976141,0,0,1,0,0,0.0000993,6
3434,Alabama,2016-08-10,2016-08-16,Google Consumer Surveys,0.555555556,403,19.55,54.53,5.69,0,26.33136,64.20842,1.491124,0,0,1,0,0,0,6
3435,U.S.,2016-08-28,2016-09-03,USC Dornsife/LA Times,0.333333333,2675.5,42.37,45.01,7.381739907,0,44.85629,43.47105,4.65976141,0,0,1,0,0,0.0000991,6
3436,Maryland,2016-08-10,2016-08-16,Google Consumer Surveys,0.555555556,434,48.93,21.31,8.47,0,55.95042,31.39021,4.271124,0,0,1,0,0,0.0000977,6
3437,U.S.,2016-04-20,2016-04-24,Suffolk University,0.666666667,1000,50,39,7.381739907,0,48.78212,40.65549,4.65976141,0,0,1,0,0,0.0000965,4
3438,U.S.,2016-04-17,2016-04-20,George Washington University (Battleground),0.555555556,1000,46,43,7.381739907,0,45.05954,44.19451,4.65976141,0,0,1,0,0,0.0000965,3
3439,U.S.,2016-08-02,2016-08-06,Ipsos,0.777777778,1192,41.2,35.5,7.7,0,42.8753,40.098,4.860233,0,0,1,0,0,0.0000949,4
3440,U.S.,2016-08-27,2016-09-02,USC Dornsife/LA Times,0.333333333,2729,42.35,45.26,7.381739907,0,44.8434,43.75805,4.65976141,0,0,1,0,0,0.0000944,6
3441,Pennsylvania,2016-08-17,2016-08-23,Google Consumer Surveys,0.555555556,915,37.04,32.82,8.22,0,44.55718,42.32372,3.931924,0,0,1,0,0,0.0000933,6
3442,U.S.,2016-03-29,2016-03-31,Marist College,0.888888889,1083,50,41,7.381739907,0,48.0942,44.85274,4.65976141,0,0,0,1,0,0.0000924,2
3443,Michigan,2016-08-05,2016-08-18,Ipsos,0.777777778,618,43.97,42.89,7.381739907,0,42.9443,44.5765,4.65976141,0,0,1,0,0,0.0000918,13
3444,Tennessee,2016-08-10,2016-08-16,Google Consumer Surveys,0.555555556,465,24.83,41.48,9.62,0,31.8738,51.59951,5.421124,0,0,1,0,0,0.0000912,6
3445,Colorado,2016-07-29,2016-08-18,Ipsos,0.777777778,434,42.39,38.74,7.381739907,0,40.97212,40.14257,4.65976141,0,0,1,0,0,0,20
3446,U.S.,2016-08-25,2016-08-27,The Times-Picayune/Lucid,0.333333333,3231,42,37,7,0,44.80912,43.16023,1.754389,0,0,1,0,0,0.0000898,2
3447,Arizona,2016-03-07,2016-03-11,Merrill Poll,0.555555556,702,38,38,7.381739907,0,37.74706,40.69516,4.65976141,0,0,1,0,0,0,4
3448,Iowa,2016-08-10,2016-08-16,Google Consumer Surveys,0.555555556,309,37.83,28.17,10.55,0,45.09573,38.6625,6.351124,0,0,1,0,0,0,6
3449,Wisconsin,2016-08-17,2016-08-23,Google Consumer Surveys,0.555555556,677.5,41.95,27.88,6.76,0,49.67895,37.71345,2.471924,0,0,1,0,0,0.000088,6
3450,U.S.,2016-08-01,2016-08-05,Ipsos,0.777777778,1192,39.8,36.8,7.4,0,41.48343,41.3637,4.585797,0,0,1,0,0,0.0000875,4
3451,Michigan,2016-08-17,2016-08-23,Google Consumer Surveys,0.555555556,552,33.34,33.02,7.94,0,40.99129,42.73254,3.651924,0,0,1,0,0,0.000087,6
3452,U.S.,2016-09-29,2016-09-30,Google Consumer Surveys,0.555555556,875,35.6,31.3,10,0,42.29836,39.94966,6.630731,0,0,1,0,0,0.0000865,1
3453,Florida,2016-05-17,2016-05-18,Gravis Marketing,0.444444444,2560.5,46,42,7.381739907,0,46.37051,43.61093,4.65976141,0,0,0,1,0,0,1
3454,North Carolina,2016-04-10,2016-04-15,Elon University,0.666666667,618,45,39,7.381739907,0,45.24025,43.73709,4.65976141,0,0,0,1,0,0.0000861,5
3455,U.S.,2016-08-26,2016-09-01,USC Dornsife/LA Times,0.333333333,2675.5,43.33,44.04,7.381739907,0,45.83154,42.58599,4.65976141,0,0,1,0,0,0.000086,6
3456,U.S.,2016-08-14,2016-08-20,CVOTER International,0.333333333,1192,48.19,47.47,7.381739907,0,46.62422,46.10761,4.65976141,0,0,1,0,0,0.0000857,6
3457,U.S.,2016-07-22,2016-07-26,Ipsos,0.777777778,2309,37.6,38.4,5.8,0,41.87368,40.65538,3.090031,0,0,1,0,0,0.0000856,4
3458,Massachusetts,2016-08-10,2016-08-16,Google Consumer Surveys,0.555555556,434,50.33,21.5,10.02,0,57.95883,32.60275,5.821125,0,0,1,0,0,0.0000856,6
3459,Oregon,2016-08-10,2016-08-16,Google Consumer Surveys,0.555555556,372.5,45.18,26.09,6.13,0,52.47947,36.6392,1.931124,0,0,1,0,0,0.0000843,6
3460,Georgia,2016-03-31,2016-04-03,Lake Research Partners,0.666666667,403,50,37,7.381739907,0,48.55048,39.85888,4.65976141,0,0,1,0,0,0,3
3461,U.S.,2016-04-28,2016-05-01,CNN/Opinion Research Corp.,0.777777778,875,54,41,7.381739907,0,53.59415,42.2301,4.65976141,0,0,0,1,0,0.000082,3
3462,Florida,2016-04-25,2016-04-27,Associated Industries of Florida,0.333333333,600,49,36,7.381739907,0,48.89493,39.81429,4.65976141,0,0,1,0,0,0,2
3463,U.S.,2016-07-23,2016-07-27,Ipsos,0.777777778,2052,39,36.9,5.9,0,43.03279,39.35464,3.190653,0,0,1,0,0,0.0000816,4
3464,U.S.,2016-07-21,2016-07-25,Ipsos,0.777777778,2309,38,38.2,6.2,0,42.28299,40.48766,3.482575,0,0,1,0,0,0.0000803,4
3465,U.S.,2016-08-25,2016-08-31,USC Dornsife/LA Times,0.333333333,2675.5,42.4,45.01,7.381739907,0,44.88417,43.58204,4.65976141,0,0,1,0,0,0.0000802,6
3466,Maine,2016-03-04,2016-03-10,Critical Insights,0.222222222,618,43,34,7.381739907,0,41.56599,36.13324,4.65976141,0,0,1,0,0,0,6
